row ID,row m/z,row retention time,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,C18_Blank_resusp_GD5_01_19472.mzML Peak area,C18_Blank_resusp_GD5_01_19446.mzML Peak area,C18_Blank_resusp_GD5_01_19487.mzML Peak area,C18_Blank_resusp_GD5_01_19431.mzML Peak area,C18_Blank_resusp_GD5_01_19477.mzML Peak area,C18_Blank_resusp_GD5_01_19417.mzML Peak area,C18_Blank_resusp_GD5_01_19408.mzML Peak area,C18_Blank_resusp_GD5_01_19398.mzML Peak area,C18_Blank_resusp_TEMP_GD5_01_19492.mzML Peak area,C18_Blank_resusp_TEMP_GD5_01_19471.mzML Peak area,C18_Blank_resusp_TEMP_GD5_01_19397.mzML Peak area,C18_F1-1_F2-1_NIST-1_To-1noEx_GA6_01_19490.mzML Peak area,C18_F1-1_F2-1_NIST-1_To-1_GA6_01_19491.mzML Peak area,C18_F1-1_F2-1_NIST-1_To-1_GA6_01_19415.mzML Peak area,C18_F1-1_F2-1_NIST-2_To-1_GA7_01_19474.mzML Peak area,C18_F1-1_F2-1_NIST-1_To-1_GA6_01_19447.mzML Peak area,C18_F1-1_F2-1_GB3_01_19411.mzML Peak area,C18_F1-1_F2-1_NIST-2_To-1_GA7_01_19454.mzML Peak area,C18_F1-1_F2-1_NIST-1_To-2_GB1_01_19441.mzML Peak area,C18_F1-1_F2-1_NIST-1_To-2_GB1_01_19462.mzML Peak area,C18_F1-1_F2-1_GB3_01_19451.mzML Peak area,C18_F1-1_F2-1_NIST-2_To-1_GA7_01_19426.mzML Peak area,C18_F1-1_F2-1_GB3_01_19435.mzML Peak area,C18_F1-1_NIST-3_GD1_01_19482.mzML Peak area,C18_F1-1_NIST-3_GD1_01_19449.mzML Peak area,C18_F1-1_F2-2_NIST-1_To-1_GA8_01_19429.mzML Peak area,C18_F1-1_F2-2_NIST-1_To-1_GA8_01_19489.mzML Peak area,C18_F1-1_NIST-1_GC7_01_19466.mzML Peak area,C18_F1-1_F2-1_NIST-1_To-2_GB1_01_19443.mzML Peak area,C18_F1-1_F2-2_NIST-1_To-1_GA8_01_19414.mzML Peak area,C18_F1-1_NIST-1_GC7_01_19469.mzML Peak area,C18_F1-1_NIST-3_GD1_01_19400.mzML Peak area,C18_F1-1_NIST-1_GC7_01_19464.mzML Peak area,C18_F1-1_To-3_GC6_01_19473.mzML Peak area,C18_F1-2_F2-1_NIST-1_To-1_GB2_01_19484.mzML Peak area,C18_F1-1_To-1_GC4_01_19421.mzML Peak area,C18_F1-1_To-3_GC6_01_19460.mzML Peak area,C18_F1-1_F2-3_GB5_01_19430.mzML Peak area,C18_F1-2_F2-1_NIST-1_To-1_GB2_01_19425.mzML Peak area,C18_F1-1_F2-3_GB5_01_19413.mzML Peak area,C18_F2-1_NIST-1_GD2_01_19467.mzML Peak area,C18_F1-1_F2-3_GB5_01_19406.mzML Peak area,C18_F1-2_F2-1_NIST-1_To-1_GB2_01_19485.mzML Peak area,C18_F1-1_To-3_GC6_01_19420.mzML Peak area,C18_F1-1_To-1_GC4_01_19445.mzML Peak area,C18_F1-3_NIST-1_GC8_01_19458.mzML Peak area,C18_F1-1_To-1_GC4_01_19423.mzML Peak area,C18_F1-3_F2-1_GB4_01_19416.mzML Peak area,C18_F1-3_F2-1_GB4_01_19463.mzML Peak area,C18_F1-3_F2-1_GB4_01_19448.mzML Peak area,C18_F2-1_NIST-1_GD2_01_19428.mzML Peak area,C18_F1-3_NIST-1_GC8_01_19407.mzML Peak area,C18_F2-1_NIST-3_GD4_01_19452.mzML Peak area,C18_F2-1_NIST-1_GD2_01_19476.mzML Peak area,C18_F2-1_NIST-3_GD4_01_19440.mzML Peak area,C18_F2-1_NIST-3_GD4_01_19403.mzML Peak area,C18_F1-3_To-1_GC5_01_19479.mzML Peak area,C18_F2-1_To-3_GB8_01_19401.mzML Peak area,C18_F1-3_To-1_GC5_01_19486.mzML Peak area,C18_F2-1_To-1_GB6_01_19483.mzML Peak area,C18_F2-3_NIST-1_GD3_01_19456.mzML Peak area,C18_F1-3_NIST-1_GC8_01_19424.mzML Peak area,C18_F1_GA1_01_19488.mzML Peak area,C18_F2-3_NIST-1_GD3_01_19480.mzML Peak area,C18_NIST_GA4_01_19419.mzML Peak area,C18_NIST_GA4_01_19461.mzML Peak area,C18_NIST_GA4_01_19439.mzML Peak area,C18_F2-1_To-1_GB6_01_19453.mzML Peak area,C18_F1-3_To-1_GC5_01_19433.mzML Peak area,C18_F2-1_To-1_GB6_01_19438.mzML Peak area,C18_F2-3_To-1_GB7_01_19409.mzML Peak area,C18_F2-1_To-3_GB8_01_19404.mzML Peak area,C18_F2-3_To-1_GB7_01_19457.mzML Peak area,C18_F2-3_NIST-1_GD3_01_19436.mzML Peak area,C18_F2-3_To-1_GB7_01_19434.mzML Peak area,C18_F2_GA2_01_19478.mzML Peak area,C18_F1_GA1_01_19418.mzML Peak area,C18_F2-1_To-3_GB8_01_19422.mzML Peak area,C18_To-1_NIST-1_GC1_01_19481.mzML Peak area,C18_To-1_NIST-1_GC1_01_19402.mzML Peak area,C18_To-1_NIST-3_GC3_01_19459.mzML Peak area,C18_blank_SPE_GA5_01_19470.mzML Peak area,C18_To-1_NIST-3_GC3_01_19450.mzML Peak area,C18_To-1_NIST-3_GC3_01_19468.mzML Peak area,C18_blank_SPE_GA5_01_19399.mzML Peak area,C18_To_GA3_01_19427.mzML Peak area,C18_F1_GA1_01_19410.mzML Peak area,C18_To-1_NIST-1_GC1_01_19442.mzML Peak area,C18_F2_GA2_01_19444.mzML Peak area,C18_To-3_NIST-1_GC2_01_19412.mzML Peak area,C18_blank_SPE_GA5_01_19437.mzML Peak area,C18_To_GA3_01_19475.mzML Peak area,C18_To-3_NIST-1_GC2_01_19455.mzML Peak area,C18_To_GA3_01_19465.mzML Peak area,C18_F2_GA2_01_19405.mzML Peak area,C18_To-3_NIST-1_GC2_01_19432.mzML Peak area,RA2_QCmix_bench_no_exclusion_RA2_01_19396.mzML Peak area,
719,696.5396888530705,14.151035051546387,,,,,,,,73.139999999999,338.78700000001163,138.72000000000014,143.45099999999806,71.04000000000006,108.4800000000001,56.0280000000067,54.984000000006574,442.6739999999968,240.23399999999168,61.90200000000041,30836.072999999877,44206.47299999921,51767.81699999946,42706.650000000605,62613.593999999444,13888.7609999999,48068.82000000029,76700.69700000047,79143.43800000063,21019.001999999906,56197.63800000049,26081.86199999995,4588.526999999984,10444.005000000105,55154.94000000015,41113.215000000564,15149.001000000175,85811.87099999993,56121.95400000192,17437.559999999794,13513.256999999883,17243.85899999981,113734.3289999991,40530.576,106881.87000000112,115890.87299999988,17114.97599999989,49434.52499999918,14249.195999999964,1059.9839999999876,15299.397000000123,37845.99300000038,138893.53800000015,108831.77399999993,17713.361999999557,110748.78900000034,17795.91000000019,16565.823000000153,22282.37699999986,2877.510000000033,23446.623000000058,644.9399999999623,3704.8889999999924,254.17200000001984,1554.881999999964,62467.33500000085,85636.58699999892,54566.94599999906,80516.9250000019,1696.9560000000517,27342.59999999996,24142.203000000638,2024.8979999999797,119.65199999999132,152.16000000000014,393.40499999999923,78601.85099999854,74930.32800000101,97431.78300000091,33979.79999999997,139711.70700000104,42226.116000000206,2654.0129999999767,57382.362000000576,2680.938000000042,37753.14299999947,128135.80500000206,76049.3729999999,72817.18200000003,50452.68599999942,329.93999999999954,41834.777999999846,48634.0739999995,123.64799999999832,44637.68399999983,34162.31700000033,103347.13200000023,3450.6089999999995,110407.81199999926,116.16000000000011,118005.65999999916,110176.35900000027,123839.24100000065,4156.152000000106,139467.08400000096,4975.962000000009,
720,419.2766324394875,7.694509213483145,,,,,,,,0,58.887600000000866,38.609999999997946,94.52700000000416,0,68.57999999999898,55.08360000000131,100.38600000000228,0,48.929999999997875,88.27919999999807,23755.439700000337,22695.33330000072,30157.07640000032,20682.484499999457,23476.662300000058,46632.29940000103,40488.836399999855,27763.483799999485,20056.69349999931,77125.50510000004,40891.18590000025,94160.47290000056,37974.97830000037,37340.84669999944,22650.92640000114,36420.7409999996,79965.23640000138,20942.74050000049,23907.852000000115,71236.45800000124,39900.53009999941,73865.9429999993,40571.230799999874,66470.38919999936,82915.30079999854,46429.99559999915,50511.27600000033,34026.16109999967,53167.966200000534,532.7628000000011,27834.814799999538,67816.95149999973,49724.6735999997,91128.29099999723,122922.87299999918,94896.29670000085,96576.37740000008,113495.55570000148,113232.22470000075,758.1690000000015,146633.32799999934,371.4282000000021,627.3972000000049,510.36180000000024,322.5374999999997,121384.12949999698,491.4945000000061,120582.69270000156,0,1375.5246000000047,145040.2331999995,146009.33879999895,1267.9212000000005,48.99750000000063,83.40330000000014,81.37800000000261,906.2460000000017,131838.0822000011,1444.3328999999885,346.55939999999856,0,1408.5974999999976,602.8910999999956,606.9924000000049,657.9192000000053,181439.19960000116,850.1642999999881,159.3018000000004,88.71390000000073,115.75229999999738,63.52080000000151,186.10559999999907,386.0988000000017,162.55019999999703,0,100939.53599999756,259.9847999999987,1008.9563999999993,228.5981999999991,86.8014000000047,182.3759999999958,0,0,1270.6613999999981,616.0823999999984,2325.594900000112,
721,602.4290516669128,10.671803448275863,80,,,,,,,0,0,0,0,0,0,45.62999999999757,0,0,53.69400000000036,38.62799999999871,30129.60599999967,41341.59899999923,26092.685999999252,37450.60199999917,32165.247000000818,57837.58800000066,38499.618000000264,24121.920000000457,38890.39500000008,59018.19900000005,29623.646999999946,70582.55399999989,53166.620999998544,54012.82200000026,29189.234999999586,34492.55999999974,82194.8579999978,31982.47199999985,28756.30799999899,88073.1870000005,63335.77200000086,77829.02999999741,58868.8890000002,66190.40999999919,80874.05399999945,58219.65599999968,36451.54499999986,47438.4330000004,36780.0570000001,7274.819999999969,40609.34400000036,69488.27700000277,42595.8750000006,91182.26399999982,114104.81399999834,88575.40200000121,86460.09900000191,90040.68599999952,103562.89200000088,8981.106000000003,128650.60500000214,3783.951000000092,11033.219999999961,8801.48399999998,5604.594000000001,102652.44599999984,96158.67300000014,119697.27899999938,80571.98399999992,12627.339000000018,122181.033000001,116842.18500000454,21026.883000000274,309.8249999999974,171.2070000000005,50.562000000000786,117804.76199999993,110003.48699999944,127929.79499999863,54449.00400000125,148329.16499999978,83798.85300000045,9758.612999999978,77996.52299999991,2837.309999999814,139581.68099999707,180355.4069999992,98173.32299999971,700.0350000000827,73352.19899999973,0,49563.521999999975,57099.659999998556,0,38846.87399999981,141803.77799999662,120852.04199999968,29343.794999999896,133622.26800000016,38.97599999999869,156162.35099999953,147807.25500000076,160709.44499999945,4267.644000000073,167254.13999999996,2058.4890000000455,
722,407.31267285078144,11.812228571428571,95,173,[M+Na]+,,1,553,384.3236,0,75.86400000000907,55.809000000000864,107.22599999999854,61.950000000004835,74.41199999999604,81.08099999999568,52.29899999999722,56.16000000000005,68.5559999999977,285.28499999999804,24294.956999999322,46174.97100000043,40086.80100000011,45476.39999999988,55068.24599999864,62434.05299999985,35681.05799999929,41636.91899999971,43269.752999999764,88890.97199999979,55141.58700000078,111253.33199999924,58496.91299999927,36221.04299999858,138089.2260000005,52583.38199999965,220781.95199999897,50164.62600000026,50933.814000000304,91788.2190000008,178461.94799999936,235376.73900000055,37672.33199999933,83091.96299999856,85950.11700000081,40557.89399999958,177229.51199999984,73764.09300000011,193566.37200000015,157.19400000000823,50047.79700000144,80130.86399999938,65595.05399999974,82301.58899999656,112056.04199999821,89534.79599999828,101119.974000002,89640.31199999843,87510.60900000011,205.15200000000522,147889.53899999955,420.8970000000007,301.2899999999942,152.64000000000013,687.1229999999941,134009.74199999886,290.78399999999283,131094.07199999667,282.89999999999617,454.4099999999961,420560.49599999853,186602.4779999979,874.3949999999926,404.0999999999992,146.1600000000047,208.52999999999523,557.843999999998,125586.89999999959,569.3160000000097,0,0,552.1769999999954,1018.1339999999965,710.3579999999974,0,192787.46100000245,419.003999999995,0,129.68399999999426,0,139.4129999999963,65.28600000000644,277.51200000000085,62.78999999999915,193.64100000000337,226386.57599999924,472.27199999999925,1464.7409999999704,327.4349999999937,652.5960000000011,171.66599999999943,344.8739999999988,181.36800000000642,541.7280000000037,384.4080000000026,1801.919999999986,
723,565.5185567531458,12.107873076923076,,,,,,,,0,0,0,0,0,38.96100000000384,0,0,0,0,0,19761.555000000342,35762.12099999972,21981.93899999952,24018.893999999378,36916.20300000117,49321.11899999946,25164.360000000073,27764.11499999979,27810.67200000102,80398.25400000026,38056.36499999945,92977.41300000106,16985.196000000524,17179.122000000963,61464.221999999565,42170.247000000025,25201.64099999916,35044.0589999997,67806.22500000117,35464.056000000026,21505.317000000883,38719.06499999984,14968.356000000258,37601.382000000674,34045.052999999025,14825.717999999597,106222.90200000104,36911.823000000135,113502.09599999659,40396.103999999556,108142.74600000127,30063.531000000876,21981.42599999987,37663.688999998885,49310.480999999854,41149.27199999958,59234.214000000225,59508.83999999889,71206.28700000014,27278.172000001236,53917.43700000024,17635.17000000047,34063.697999998956,21650.804999999615,24450.33000000042,54910.55699999965,9526.467000000044,48401.60700000025,28368.089999999713,62711.420999998765,57636.39000000132,65359.695000000254,58314.62099999891,61.77600000000609,137.85299999998676,103.46400000000358,33550.57800000011,64033.515000000036,47493.92700000122,42352.8809999999,18475.9439999995,64379.40900000096,83794.89900000078,80247.98400000112,84604.93500000224,78520.2600000008,20023.203000000045,77.72399999999482,0,0,0,90.89999999999597,80.90999999999417,0,0,79902.18900000081,0,110569.96199999924,0,78.5459999999977,120.51600000000285,0,0,117219.81299999895,135.2520000000007,3051.2669999999553,
724,391.28398852313796,8.93507793814433,,,,,,,,59.59800000000776,257.02500000000106,54.28799999999818,179.9633999999949,95.55359999999183,131.61120000000665,173.8386000000038,264.8372999999857,51.15840000000059,147.11459999999923,173.3399999999989,21272.44140000073,36455.14350000002,27008.76600000056,16372.036500000153,40949.86770000016,61611.43739999931,33825.66660000031,22995.00300000049,41488.5479999996,76962.54060000065,40831.48139999982,85322.23530000044,18254.30549999983,19886.326199999723,64163.39009999973,46289.0966999999,40086.7980000004,39968.82360000091,67703.19119999962,42654.648,24731.89020000068,42684.755700000154,22321.12919999978,44298.87119999864,40749.8543999989,18657.600000000235,94577.318700001,48602.212199999485,105636.36630000186,39774.52529999938,107333.0783999998,53036.606699999684,18961.801199999176,56386.16250000028,66184.67069999887,45966.97470000002,72405.37020000014,70563.47190000047,84297.87029999882,31398.33900000065,59939.43300000272,25666.098600000154,42675.98129999982,30477.361799999682,32167.692300000082,54547.68929999749,16130.013899999942,49243.66199999969,43566.14520000011,72831.31710000028,78575.7491999995,68460.60929999927,62178.353400000255,211.19519999999739,223.19730000000797,245.3160000000126,49060.1229000005,75128.41649999813,51872.97870000056,48621.89670000043,32635.0343999999,68342.12100000006,79774.85609999974,79767.970500001,75690.54300000003,80410.30679999909,21233.645399999914,124.52310000000591,490.3823999999965,286.0743000000033,96.62760000000425,104.71229999999267,59.22000000000523,135.67439999999885,188.35739999999055,94988.5881000013,166.91219999999507,100438.51379999905,443.78879999998276,91.260000000009,377.29800000001137,202.70850000000243,279.74519999999814,108443.47020000032,153.61499999999842,15566.495100000004,
725,757.5570060963234,10.272162352941173,74,,,,,,,52.29899999999722,0,38.960999999997924,88.32000000000008,51.50399999999827,117.9899999999984,87.47999999999756,38.30400000000026,0,36.81599999999733,82.12799999999405,21199.212000000098,34939.23900000029,26235.009000000682,26400.95099999962,32849.80200000084,45067.85999999988,29462.700000000215,22070.681999999495,26410.09200000052,82260.27900000042,34911.58799999982,108700.45499999878,28231.616999999314,26941.73400000055,37870.13699999987,30951.84300000021,67496.6399999993,33972.49500000025,44475.16800000121,70194.66000000147,44602.86599999963,65150.40599999871,24860.579999999794,48592.19400000018,77303.39999999816,28679.751000000804,51738.456000000326,42531.335999999836,55811.19599999921,338.7419999999971,112065.11400000061,52027.610999997065,31238.847000000227,81327.08700000112,81023.99999999796,84757.3799999997,72431.50500000318,76480.11600000289,112183.26300000175,124.12500000000381,114693.75599999842,119.36399999999338,259.1190000000004,55.45799999999705,96.48000000000009,105050.90999999741,0,97833.54000000248,0,0,120590.47799999939,132016.011000003,369.84000000000924,58.968000000005816,66.65399999999909,39.648000000003094,77.57099999999588,128769.74999999776,134.46000000000316,442.42799999999846,313.0380000000075,918.207000000005,238.55400000000037,0,643.0800000000088,119282.50199999986,84.52500000000524,0,54.053999999997124,43.84799999999853,83.18699999999558,43.12499999999942,0,115.50899999999459,54.4049999999971,158825.0699999974,0,483.92100000001176,0,56.02799999999924,0,0,74.66400000000152,831.2699999999973,37.1699999999973,609.1500000000048,
726,413.26557007995024,5.11220257731959,,,,,,,,184.20209999999088,248.56829999999775,276.7127999999979,184.80299999999937,320.580900000006,188.01270000000005,291.6423000000045,559.6047000000002,208.16670000000653,273.4248000000051,450.8904000000062,10694.240700000162,31788.53399999987,21288.672599999634,17696.674799999782,23044.985699999786,43021.4210999997,19073.051999999923,19431.381599999815,27233.956199999946,31268.53800000028,27496.928699999844,49291.107600000476,3412.540800000002,6837.658799999964,33354.49259999981,42381.17819999968,13834.13250000008,32604.401999999962,48509.68170000055,14882.830499999947,10260.52589999996,12008.693399999933,7038.7434000000085,28869.35159999987,13895.615400000064,7132.981199999988,48697.54200000127,21395.792400000286,64902.99749999936,31493.506799999574,47653.43999999984,29530.250699999924,8429.287800000046,14804.452199999929,9113.055000000157,16266.918900000031,26845.838100000412,25980.066599999576,34440.877199999704,25549.670699999828,9357.978000000336,23746.60950000024,34220.79030000008,24279.369600000362,31566.07589999936,7492.535999999973,19403.229600000144,17622.8271,42425.55419999972,44433.699299999935,10336.654500000284,18866.873999999934,39562.67370000052,568.3919999999963,239.22900000000158,359.58750000000543,29124.009600000332,20812.909500000085,49910.61629999947,41978.027700000195,31437.919800000254,42860.5020000003,48805.69859999934,60268.31190000013,60039.647400000205,9531.631200000342,38020.058700000045,510.21029999999564,583.1726999999997,173.63459999999466,297.4649999999994,476.36519999998563,131.2587000000002,184.66080000000215,327.01200000000404,22910.91779999998,953.8592999999919,69334.83210000029,383.0970000000026,514.1907000000035,430.30199999999763,265.1333999999992,190.82880000000748,51176.19840000046,494.42039999999855,49055.63610000039,
727,285.2577758737456,9.995972187500001,71,,,,,,,0,0,0,56.30400000000009,0,0,0,45.23999999999848,0,53.81999999999927,0,26052.700799999544,41415.87210000109,41078.340600000505,34067.55690000018,44493.19890000105,61942.94010000083,39776.35770000058,35749.54349999955,44055.53850000022,93055.08779999745,45656.338799998906,96846.04559999837,47857.504500000345,54088.203299998786,46894.60860000012,30792.388499999957,84961.53209999992,45037.858500000475,47299.510799999705,93160.8656999992,66603.0071999983,97556.66519999864,45630.75779999926,68191.36829999927,95819.6615999987,52481.073599999625,52478.76839999959,73903.01220000064,52179.5675999992,0,61638.087599999555,75676.66320000013,60548.69339999934,109070.09670000123,154190.48910000158,111203.52419999812,119651.07599999876,111382.22999999698,137345.9075999974,186.79680000000147,179721.00300000043,0,343.35000000000446,186.6839999999957,0,128480.47200000152,0,122510.36880000123,0,148.26209999999946,163433.2566000037,164027.88659999915,0,0,0,88.4519999999953,0,159071.2935000034,269.1275999999953,259.17300000000796,0,0,243.02040000000184,0,362.73599999999874,208449.00329999975,0,142.5599999999931,0,0,0,0,0,0,56.993999999999225,220366.52069999807,0,0,103.36200000000382,79.67699999999576,109.72349999999864,0,0,0,0,1760.193900000002,
728,551.3588964461637,6.1003260714285705,28,,,,,,,0,0,0,63.20490000000151,0,0,39.94560000000046,0,37.30139999999723,0,126.2493000000025,19478.758499999796,29605.38240000021,26275.345499999647,20489.54040000026,36441.35819999987,80813.71200000083,24383.67660000042,17356.92959999994,19062.349799999723,114878.92320000165,29046.698999999666,157007.97629999922,4268.914799999989,1476.8489999999902,51640.13519999917,15356.739600000456,6164.024399999993,23612.830499999578,47608.39439999881,6328.891499999946,5628.443099999993,4969.978499999939,1270.9974000000034,23354.603400000124,4888.802699999985,2395.553099999988,216065.76660000082,20382.247499999507,234670.2360000012,92199.69480000007,230895.1799999974,23421.864299999645,3330.720899999987,5497.420799999973,3194.679600000029,7808.646000000049,46062.04590000036,49233.135599999994,67990.48019999998,59958.7170000004,8734.947000000024,50728.818000000596,89384.21219999946,67122.21930000115,78144.05579999964,7840.344300000006,12823.100699999959,6507.405000000092,54281.682300000655,126125.4930000015,3967.0955999999615,17195.16959999985,95538.61170000023,0,0,137.0489999999995,78347.21279999838,10613.626799999929,90920.41590000087,68813.82269999952,19589.617499999833,97736.36940000023,165724.58580000012,113758.17119999914,201636.1766999987,26460.330299999685,17734.140000000047,260.574600000004,201.58199999999925,0,0,0,124.04250000000076,0,55.61399999999969,22827.451200000156,333.30660000000086,296593.61280000146,295.488000000002,59.81250000000049,575.175299999998,362.405399999996,384.8879999999998,351801.9011999973,459.28500000000076,15533.175900000257,
729,471.3442444500006,8.649450235294116,,,,,,,,0,37.76849999999911,0,48.594000000003135,0,0,58.85550000000048,0,0,0,40.19399999999905,22004.897999999826,15318.039000000264,25903.677000000498,18521.641199999918,30054.635400000625,35392.77119999859,25965.943200000234,8410.657799999892,23615.734199998973,41214.634800001324,37860.74399999959,47315.80799999896,13853.977499999908,12716.928599999512,40678.01190000046,35888.85900000065,25610.651400000148,27129.134999999937,42544.45799999992,9796.619999999968,14708.313000000362,10352.974499999644,11879.178600000205,28488.652499999425,21481.5849000003,7145.6519999999,33179.34000000262,27326.007000000125,56289.81239999912,42015.05579999973,58947.64710000073,27586.24259999904,13265.681399999585,20906.737200000098,22098.442499999837,23637.625799999405,37887.412500000115,33364.85130000011,19343.340000001543,39515.91240000029,15884.499600000669,28019.463299999705,47537.595900000095,38165.81129999903,35434.70820000051,14808.565799999857,11383.396800000191,13651.498799999561,47990.75129999973,50866.47359999981,15910.724699999522,27332.654699999242,48340.99260000134,0,77.28000000000007,88.46700000000283,36213.024300000805,30030.745500000034,56574.55769999947,47867.493599999296,29845.415399999747,50284.86029999876,79156.07940000008,49917.60839999938,75475.74510000064,19604.163599999283,32021.245199999765,167.11559999999932,63.24240000000003,0,0,0,51.289799999995616,36.153000000003566,0,33912.89940000031,430.06199999999853,66825.7844999962,245.57009999999428,54.82260000000224,1206.3041999999907,379.9841999999952,341.3472000000027,68584.09859999853,213.20249999999874,13598.67209999992,
730,435.2717124137433,6.2415966666666645,,,,,,,,0,69.81030000000104,41.10209999999961,79.12020000000149,68.5541999999995,63.287999999997346,52.08120000000008,93.04530000000017,94.58279999999749,76.31399999999897,160.67250000000018,32465.513399999556,66576.51450000034,46788.12119999958,65084.02709999941,69801.54179999985,93767.95830000006,56468.10389999953,44632.974899999885,55026.00480000009,131078.75669999988,66461.07750000022,176317.84049999912,48300.50850000015,53157.38879999984,65511.42840000035,54945.78389999955,111559.70489999875,61875.30390000038,72048.01709999889,119880.30779999965,60145.77240000031,116090.30850000115,61217.11109999978,110761.70760000081,127525.80360000077,69236.0703,93748.65210000012,91851.29699999945,97579.24770000007,0,92883.56189999964,113274.30870000045,74730.69479999937,150625.04760000075,207399.72750000004,154517.15700000076,161014.9605000006,213971.03999999847,193842.4346999996,0,235762.7012999985,491.24759999999407,0,455.90999999999656,0,190680.0831000009,387.99599999999776,182938.97849999933,567.594000000001,0,225892.3380000011,245903.64359999838,454.50720000000075,50.012399999998465,144.59399999999994,128.91480000000288,620.3924999999969,224305.9967999991,799.5300000000066,0,868.9031999999984,0,609.7452000000048,1686.8064000000093,971.4894000000044,321857.38049999985,605.5371000000011,0,0,76.68750000000114,49.364100000002175,321.30540000000065,0,43.8911999999999,146.43450000000263,299441.48820000037,0,1234.660200000013,328.3200000000022,46.05959999999807,258.3120000000041,161.28000000000142,0,817.0469999999951,608.757300000002,7550.859900000012,
731,419.27660297110185,7.34308047619048,,,,,,,,38.35710000000006,86.93999999999882,40.54200000000133,52.56719999999898,39.22229999999952,57.56400000000131,71.80049999999763,0,54.578999999999255,63.53100000000144,78.23400000000021,36124.71120000028,53786.53619999974,40269.673500000055,51518.98860000103,38933.2182000005,74463.46679999882,36075.72719999983,27881.280900000253,47281.394100000136,78272.68320000007,61311.241200000615,129598.00229999985,49925.134799999694,37205.14590000097,55204.29090000096,34926.78120000014,71239.32360000003,53026.56330000007,62456.381999999925,102046.38120000117,57072.94439999986,69484.7516999988,42439.05029999962,91410.52020000014,80424.21600000051,41538.22139999956,48686.03490000004,77040.5891999996,50052.627000000095,0,72041.72639999972,93111.85980000053,52577.226599999194,117845.87879999998,170758.88340000075,125661.75569999736,90245.44949999894,106595.52119999871,153739.6805999997,1604.439600000001,136287.15540000156,221.5520999999993,853.329300000003,322.2915000000003,703.7999999999976,148394.26199999993,0,144792.8184000011,503.09280000000615,766.8218999999997,136593.03240000096,188310.99719999995,1084.7915999999955,117.96749999999925,275.2199999999964,103.23360000000346,0,175312.41329999885,1190.3292000000026,1036.5087000000044,0,1594.7246999999848,596.385000000001,764.683199999999,702.1139999999975,171200.79089999996,0,326.2265999999969,316.0886999999992,75.12840000000057,77.35920000000266,0,0,69.8985000000016,58.014000000001964,238734.0314999979,0,1743.894900000002,0,55.42739999999877,0,0,488.30249999999705,2050.0955999999946,0,2143.444499999945,
732,393.26118319879464,7.268243956043956,,,,,,,,0,0,68.91360000000233,64.93499999999655,41.06700000000093,103.23359999999775,121.12499999999748,63.49980000000137,102.4802999999993,75.71130000000164,88.1279999999998,29456.33189999991,41433.90719999948,33152.3199000001,38339.85300000006,35150.65440000013,53800.90319999976,34722.92369999939,25938.620999999774,36549.240299999714,64777.822800000635,44767.95359999945,92740.28490000014,40161.70049999957,32707.148700000755,42191.46659999952,29374.9634999993,72017.3835000007,40574.380799999904,41993.27789999988,71338.06469999916,44913.813600000605,74090.77770000108,45521.144999999786,68194.36170000084,71135.19840000059,44534.25839999976,40196.21190000053,58512.631199999996,44489.76750000013,0,52891.75949999986,66481.21409999966,49645.93529999978,86866.37339999997,116827.1327999993,71401.09140000095,82753.41929999925,103946.38920000175,109708.79429999882,1479.5766000000085,109604.55029999893,1050.406499999984,1886.7744000000043,610.2030000000079,1558.325999999986,90538.95810000077,0,107773.1796000011,4369.1354999999985,2077.046400000021,104144.5722000006,134657.0118000004,3488.5619999999885,61.26750000000269,60.47520000000205,416.19300000000106,1416.4199999999987,124081.46370000046,5063.589000000011,801.7800000000045,3563.95469999998,5287.466700000017,4827.723000000018,0,1776.1131000000096,133404.21540000034,5930.977799999992,1518.3770999999954,704.0360999999953,1042.5050999999999,77.01119999999719,122.60280000000107,0,109.1880000000007,218.42729999999466,162616.25039999906,1024.3610999999933,1775.5560000000141,1971.2241000000058,79.9596000000044,2328.2037000000064,2742.22469999998,3362.8046999999888,2429.5308000000277,1118.3676000000028,6014.684400000013,
